Purchase ID,Supplier ID,Order Date,Total Cost,Status,Payment Terms,Delivery Time (days)
PO33595,SUP4297,2009-02-01,27358.61,Pending,Net 60,21
PO37836,SUP5961,2003-01-17,74952.24,Cancelled,Prepaid,17
PO60139,SUP5370,2024-02-17,49610.11,Pending,Net 30,22
PO81039,SUP5961,2018-12-18,89981.11,Pending,Net 30,10
PO77566,SUP5822,2021-04-03,92870.77,Pending,Prepaid,23
PO74733,SUP5804,2003-07-14,93668.09,Received,Net 60,14
PO97386,SUP7201,2009-05-08,75428.78,Pending,Net 30,28
PO52594,SUP5804,2021-07-09,67585.1,Received,Prepaid,11
PO39716,SUP3704,2011-10-09,55614.5,Pending,Prepaid,8
PO41461,SUP9506,2001-05-13,34337.94,Received,Net 60,19
PO85885,SUP7109,2006-09-07,33436.98,Received,Net 30,28
PO58193,SUP3112,2005-08-20,51492.01,Received,Prepaid,30
PO83949,SUP5822,2001-04-22,41650.87,Cancelled,Prepaid,21
PO37861,SUP5822,2001-12-04,96624.3,Received,Net 60,28
PO23968,SUP4887,2003-06-24,27799.16,Pending,Prepaid,11
PO67661,SUP7287,2019-09-13,41942.44,Cancelled,Net 30,8
PO26044,SUP2275,2024-10-12,64171.74,Cancelled,Net 60,9
PO98408,SUP7737,2012-08-09,61019.62,Pending,Net 30,8
PO32473,SUP7304,2020-03-18,15485.92,Pending,Prepaid,7
PO46229,SUP1888,2003-02-20,63720.22,Cancelled,Net 60,19
PO50973,SUP1445,2018-03-04,54403.15,Pending,Net 60,13
PO76387,SUP4297,2010-09-15,90038.68,Pending,Net 30,5
PO49751,SUP2144,2016-05-03,50330.32,Received,Net 60,24
PO71281,SUP4281,2005-02-06,58898.89,Received,Net 30,11
PO44271,SUP9332,2005-02-20,46356.92,Pending,Net 60,23
PO82143,SUP1888,2009-06-25,91610.41,Cancelled,Net 60,10
PO18304,SUP8721,2023-10-02,68073.42,Received,Net 30,21
PO67064,SUP4001,2010-06-18,14080.85,Cancelled,Net 30,16
PO92079,SUP7965,2021-12-04,79850.48,Cancelled,Net 60,17
PO32642,SUP4281,2001-04-06,71849.81,Pending,Prepaid,10
PO30504,SUP9768,2006-09-08,4117.68,Cancelled,Net 30,23
PO31395,SUP2144,2024-03-20,37734.09,Cancelled,Net 60,10
PO45523,SUP3110,2015-06-08,50485.27,Cancelled,Prepaid,15
PO87095,SUP4001,2022-11-11,54393.59,Pending,Prepaid,23
PO58968,SUP3112,2015-04-25,11028.45,Pending,Prepaid,18
PO18384,SUP7849,2015-06-07,30004.2,Received,Net 30,12
PO77372,SUP3650,2000-02-26,43645.09,Pending,Prepaid,10
PO70091,SUP7965,2016-03-23,98959.28,Cancelled,Net 30,16
PO17311,SUP9768,2003-08-16,32101.53,Received,Net 30,30
PO83318,SUP3650,2024-08-21,77932.48,Cancelled,Prepaid,5
PO78590,SUP4515,2010-07-08,62603.03,Received,Prepaid,25
PO74972,SUP7849,2024-08-05,35600.36,Received,Prepaid,12
PO42121,SUP1445,2008-02-25,33835.61,Pending,Prepaid,17
PO97278,SUP3492,2010-01-01,11926.46,Cancelled,Net 30,29
PO34004,SUP7849,2023-09-28,89780.16,Received,Net 30,27
PO24394,SUP8497,2017-04-20,18414.74,Received,Net 60,13
PO50593,SUP7304,2025-11-17,82887.13,Cancelled,Net 60,25
PO64191,SUP5804,2023-05-03,59438.96,Received,Prepaid,13
PO66491,SUP4001,2003-01-08,92522.52,Pending,Net 60,7
PO39969,SUP4887,2009-07-20,90999.98,Cancelled,Net 30,19
PO86080,SUP3492,2007-10-22,62234.72,Received,Prepaid,25
PO66648,SUP7201,2006-10-28,23922.01,Cancelled,Prepaid,25
PO36919,SUP2275,2003-06-23,33307.84,Received,Net 60,29
PO96135,SUP4515,2020-06-07,16933.21,Received,Net 30,21
PO70305,SUP6508,2007-08-15,14628.0,Received,Net 60,12
PO51474,SUP7737,2001-06-07,63863.63,Cancelled,Net 60,18
PO85249,SUP6523,2016-11-15,82513.37,Cancelled,Prepaid,13
PO43500,SUP7109,2005-02-15,51220.46,Cancelled,Net 30,12
PO48812,SUP7287,2000-12-21,3587.89,Pending,Net 30,30
PO91458,SUP4738,2008-06-24,84431.43,Received,Prepaid,6
PO92387,SUP6508,2022-04-13,17378.49,Pending,Net 30,20
PO32368,SUP7098,2002-01-21,91739.47,Pending,Prepaid,23
PO88186,SUP1445,2009-02-28,67526.14,Pending,Net 30,27
PO36895,SUP4515,2012-10-11,8833.77,Received,Net 30,27
PO80293,SUP5061,2022-11-19,83647.25,Cancelled,Prepaid,20
PO80270,SUP2789,2025-10-16,10909.86,Received,Prepaid,6
PO68940,SUP7786,2007-06-09,46629.4,Pending,Net 30,10
PO61127,SUP6508,2025-07-13,85047.17,Received,Prepaid,28
PO95463,SUP5961,2003-10-16,42244.21,Pending,Prepaid,17
PO53626,SUP7965,2003-11-26,81020.14,Cancelled,Net 30,13
PO12478,SUP4281,2017-11-17,96294.18,Cancelled,Net 60,19
PO29465,SUP4738,2003-11-15,14512.15,Cancelled,Net 60,24
PO82893,SUP1888,2022-07-24,56965.5,Received,Prepaid,14
PO41619,SUP8191,2003-08-10,52191.81,Cancelled,Net 60,20
PO15813,SUP7965,2008-10-01,74900.22,Received,Prepaid,9
PO17665,SUP2122,2002-10-01,1705.61,Received,Prepaid,8
PO41004,SUP8497,2001-10-13,60347.39,Pending,Net 60,17
PO11256,SUP4515,2022-06-20,76752.14,Received,Prepaid,11
PO79861,SUP7304,2018-12-15,83588.42,Cancelled,Net 60,21
PO77054,SUP6660,2011-01-22,49632.5,Received,Prepaid,13
PO67491,SUP5061,2021-03-26,25286.91,Received,Net 60,25
PO44654,SUP1888,2005-12-11,73578.93,Received,Net 30,24
PO78052,SUP7304,2018-11-01,24615.34,Received,Prepaid,19
PO88372,SUP2842,2009-12-27,82211.45,Cancelled,Net 30,18
PO48119,SUP5822,2021-04-24,41780.53,Cancelled,Net 60,21
PO75092,SUP5061,2010-03-03,42548.9,Pending,Prepaid,28
PO29169,SUP3704,2017-11-17,66235.99,Cancelled,Prepaid,5
PO51923,SUP7786,2022-01-24,90498.63,Pending,Net 60,30
PO74427,SUP2144,2002-11-21,80923.01,Received,Net 30,11
PO95357,SUP6660,2009-11-02,66107.9,Cancelled,Prepaid,14
PO95372,SUP5193,2017-01-03,37039.54,Received,Prepaid,28
PO38218,SUP7201,2017-09-01,38886.58,Cancelled,Net 60,12
PO42127,SUP2122,2009-03-22,64739.93,Received,Net 60,20
PO12264,SUP2789,2010-12-01,85157.13,Pending,Net 60,15
PO65505,SUP5370,2003-06-15,24852.87,Received,Net 30,26
PO25656,SUP4887,2006-04-19,36085.15,Cancelled,Prepaid,27
PO17016,SUP3492,2009-10-26,38567.18,Cancelled,Net 60,13
PO94941,SUP7786,2020-07-21,83591.21,Pending,Net 30,30
PO27035,SUP5822,2012-05-14,72491.85,Pending,Net 60,6
PO10563,SUP7304,2023-05-07,30625.03,Cancelled,Net 60,11
PO20920,SUP2275,2006-01-15,2343.83,Cancelled,Net 30,19
PO45289,SUP3492,2011-09-12,28239.34,Cancelled,Net 60,13
PO62779,SUP8497,2006-10-07,79272.85,Received,Net 30,20
PO68547,SUP2144,2023-09-03,62479.22,Pending,Net 60,15
PO87945,SUP2317,2003-06-18,12080.2,Pending,Net 30,22
PO36194,SUP6593,2021-02-08,33683.04,Received,Net 60,18
PO13157,SUP4281,2020-12-03,91523.44,Pending,Net 30,30
PO65673,SUP7737,2021-04-13,36128.09,Received,Net 60,5
PO99874,SUP7109,2014-04-01,55166.77,Received,Net 30,14
PO35470,SUP6898,2013-05-14,14501.84,Received,Prepaid,10
PO59818,SUP9768,2004-09-26,74902.62,Pending,Prepaid,8
PO42263,SUP5061,2011-11-02,21847.29,Cancelled,Net 30,26
PO60103,SUP7646,2015-10-19,37305.47,Cancelled,Net 30,8
PO60654,SUP3704,2001-09-19,28691.95,Pending,Net 60,19
PO95102,SUP5804,2020-08-05,36653.2,Received,Prepaid,18
PO96721,SUP1888,2007-03-06,3275.21,Pending,Net 60,17
PO89474,SUP6898,2022-12-26,83441.41,Received,Prepaid,16
PO10242,SUP8689,2008-01-14,21560.38,Cancelled,Prepaid,7
PO84049,SUP5193,2012-06-28,50443.87,Pending,Prepaid,19
PO30627,SUP5061,2025-08-20,9083.96,Pending,Net 60,26
PO69586,SUP8689,2002-09-06,55029.58,Received,Net 30,23
PO10999,SUP8497,2002-09-01,66668.39,Pending,Net 60,22
PO26574,SUP7201,2000-07-17,82010.96,Received,Net 30,13
PO55323,SUP6898,2023-06-15,59174.75,Pending,Net 30,23
PO28802,SUP9506,2006-12-21,37953.08,Pending,Net 30,23
PO36689,SUP4297,2001-11-19,84482.92,Pending,Net 60,21
PO44185,SUP3492,2024-10-12,85536.59,Cancelled,Net 60,8
PO57767,SUP2122,2024-11-16,59792.74,Cancelled,Net 60,16
PO35702,SUP5370,2010-07-11,9558.5,Received,Prepaid,15
PO63116,SUP7098,2021-12-21,54508.04,Received,Prepaid,23
PO49406,SUP7786,2002-01-16,44561.09,Cancelled,Net 30,26
PO88505,SUP8689,2006-06-16,95240.71,Pending,Prepaid,7
PO18201,SUP4297,2017-02-28,39632.48,Cancelled,Net 60,23
PO73292,SUP3112,2003-12-10,74430.35,Received,Net 30,22
PO95941,SUP5822,2025-12-20,88313.74,Pending,Net 60,19
PO16905,SUP7646,2002-06-12,61613.77,Cancelled,Net 30,16
PO77319,SUP9332,2022-07-01,5126.25,Received,Net 60,13
PO84938,SUP2275,2015-10-13,86818.37,Pending,Prepaid,26
PO22470,SUP4297,2018-10-02,65067.76,Received,Net 30,12
PO32646,SUP7965,2021-09-08,72069.57,Pending,Prepaid,14
PO28741,SUP2144,2009-02-17,80375.22,Cancelled,Net 30,18
PO34035,SUP5804,2002-06-12,21472.66,Received,Prepaid,22
PO77267,SUP6593,2002-11-06,97886.25,Cancelled,Net 60,7
PO11442,SUP6523,2014-01-20,2820.86,Received,Net 30,24
PO37555,SUP1445,2008-01-17,54638.63,Cancelled,Net 30,10
PO56715,SUP5822,2007-11-07,28421.42,Pending,Net 30,11
PO74311,SUP7287,2017-06-11,33318.53,Pending,Net 60,14
PO19558,SUP7098,2023-06-08,68896.49,Cancelled,Net 30,25
PO54295,SUP7098,2016-05-26,28782.75,Received,Net 60,13
PO58252,SUP5822,2004-10-01,70503.35,Pending,Net 60,17
PO18107,SUP9768,2008-06-13,65576.1,Pending,Net 60,24
PO25053,SUP7737,2020-05-17,85976.23,Received,Net 30,12
PO86758,SUP6593,2023-11-06,2391.16,Cancelled,Net 60,26
PO76444,SUP3112,2013-02-26,23279.7,Cancelled,Net 60,18
PO53776,SUP4887,2005-09-25,17343.78,Received,Prepaid,23
PO16421,SUP9768,2009-06-04,83629.65,Received,Net 30,21
PO45893,SUP7646,2021-10-13,99672.54,Cancelled,Prepaid,27
PO52486,SUP9747,2015-10-12,43646.56,Pending,Net 30,18
PO24962,SUP1888,2024-12-11,14275.96,Received,Net 60,24
PO32349,SUP5370,2001-12-18,56548.97,Pending,Net 60,13
PO72745,SUP2122,2011-02-27,43161.3,Received,Net 60,11
PO13845,SUP9506,2003-10-07,48723.46,Pending,Net 30,27
PO29140,SUP4515,2011-09-25,1598.31,Received,Net 60,13
PO55868,SUP9768,2005-04-05,15543.36,Received,Net 30,24
PO85298,SUP9332,2023-10-12,95289.25,Cancelled,Prepaid,20
PO64149,SUP5370,2000-11-09,84558.19,Received,Prepaid,8
PO32414,SUP4887,2015-10-25,91580.8,Received,Net 30,17
PO20719,SUP6898,2005-05-24,90544.08,Cancelled,Prepaid,20
PO15255,SUP1888,2012-01-01,24553.26,Received,Net 30,16
PO63855,SUP1445,2011-11-06,98158.41,Cancelled,Prepaid,26
PO77870,SUP9747,2003-02-01,43482.96,Cancelled,Net 60,25
PO97331,SUP6593,2021-02-14,51757.09,Received,Net 30,15
PO35997,SUP7849,2013-01-10,44686.37,Pending,Net 30,30
PO10795,SUP9332,2021-03-08,28177.53,Pending,Prepaid,13
PO74728,SUP3704,2008-01-10,6535.2,Cancelled,Net 60,29
PO73139,SUP5961,2013-06-28,96240.91,Cancelled,Prepaid,22
PO72457,SUP7450,2013-06-01,66616.83,Pending,Net 60,9
PO25521,SUP5370,2022-09-07,13883.99,Pending,Prepaid,26
PO69850,SUP6593,2018-11-01,6446.43,Pending,Prepaid,8
PO62020,SUP9332,2002-04-02,38810.4,Received,Net 60,20
PO36168,SUP5804,2002-07-20,53428.33,Received,Net 30,29
PO91126,SUP9768,2017-04-25,66228.48,Received,Net 30,15
PO60978,SUP7849,2007-08-19,44813.74,Cancelled,Prepaid,24
PO36606,SUP2144,2025-11-17,66037.56,Received,Net 60,28
PO81861,SUP4001,2004-05-04,10546.38,Received,Net 30,20
PO84312,SUP2317,2021-04-06,31219.62,Cancelled,Net 30,28
PO75119,SUP6593,2011-02-28,20437.84,Received,Net 30,26
PO70573,SUP9506,2014-09-22,39986.28,Pending,Prepaid,26
PO46053,SUP4515,2004-03-03,44869.26,Pending,Net 30,30
PO77632,SUP3704,2010-05-26,66806.43,Received,Prepaid,29
PO29925,SUP9747,2024-05-20,9667.89,Received,Net 60,17
PO83158,SUP3650,2003-09-17,16548.5,Pending,Prepaid,28
PO11362,SUP7109,2023-06-22,23307.52,Cancelled,Net 30,16
PO90338,SUP6508,2006-05-14,86902.22,Pending,Net 60,6
PO78516,SUP4297,2025-02-28,17445.09,Received,Net 30,6
PO67097,SUP2275,2015-06-08,84233.4,Received,Prepaid,26
PO92589,SUP7109,2025-02-16,83983.93,Received,Net 30,20
PO93712,SUP7646,2003-01-23,75499.05,Cancelled,Net 30,9
PO95025,SUP4515,2012-06-15,50988.95,Received,Prepaid,19
PO99482,SUP8191,2024-09-27,34304.24,Pending,Net 60,27
PO56924,SUP7201,2010-01-23,20235.4,Pending,Net 60,18
PO14464,SUP5193,2003-03-20,47117.29,Pending,Net 60,21
PO70577,SUP3492,2016-01-04,52304.51,Cancelled,Net 30,9
PO82205,SUP9506,2001-05-24,35771.99,Cancelled,Prepaid,7
PO91963,SUP8463,2025-02-03,92479.43,Cancelled,Net 60,15
PO94061,SUP7646,2014-07-03,88306.74,Cancelled,Net 30,21
PO46753,SUP3492,2016-07-19,12724.71,Cancelled,Net 30,26
PO53177,SUP7201,2021-04-13,33335.87,Received,Prepaid,26
PO70121,SUP7646,2024-07-28,93695.52,Received,Prepaid,9
PO98961,SUP1445,2005-06-17,64888.28,Received,Prepaid,13
PO61368,SUP6660,2014-05-27,85654.2,Received,Prepaid,26
PO92465,SUP4001,2006-04-02,89087.27,Cancelled,Net 30,5
PO13693,SUP4297,2011-09-03,81804.1,Pending,Prepaid,15
PO29104,SUP5193,2024-09-13,79427.37,Received,Prepaid,12
PO90066,SUP1888,2024-10-07,55449.61,Received,Net 60,5
PO42536,SUP2317,2023-11-18,2604.66,Pending,Prepaid,17
PO85333,SUP2122,2002-04-04,4257.82,Received,Prepaid,8
PO73096,SUP3650,2001-03-10,67123.49,Received,Prepaid,17
PO25590,SUP3704,2009-10-04,71067.52,Cancelled,Net 30,23
PO60448,SUP1888,2008-06-27,89191.54,Received,Net 30,20
PO50268,SUP5961,2021-11-27,16335.63,Received,Net 30,15
PO55121,SUP7109,2010-11-10,28912.64,Received,Net 30,17
PO87708,SUP4297,2020-03-07,16056.85,Received,Net 30,11
PO19792,SUP2122,2009-11-23,25393.31,Received,Prepaid,10
PO10781,SUP6660,2010-08-19,61344.32,Received,Net 30,27
PO17368,SUP7304,2024-03-13,14327.5,Received,Prepaid,10
PO40003,SUP2275,2017-12-20,64933.25,Received,Net 60,7
PO12931,SUP1888,2002-10-10,50018.5,Pending,Net 30,29
PO72293,SUP7737,2008-03-21,95601.96,Pending,Prepaid,10
PO74620,SUP7304,2005-09-04,50498.81,Received,Net 30,22
PO48158,SUP6898,2016-11-08,32500.81,Pending,Net 30,28
PO61608,SUP4001,2019-02-11,86021.1,Received,Net 60,27
PO66338,SUP4887,2000-01-17,7581.78,Pending,Prepaid,21
PO47409,SUP7737,2002-09-08,84807.69,Cancelled,Prepaid,14
PO75805,SUP2842,2021-05-25,24526.96,Received,Net 30,9
PO43249,SUP2144,2021-04-17,30666.0,Cancelled,Net 30,18
PO28800,SUP2122,2004-07-21,17400.01,Cancelled,Net 30,7
PO17176,SUP8497,2008-09-01,8740.97,Received,Net 30,6
PO33710,SUP7849,2023-10-02,83622.47,Pending,Prepaid,6
PO82759,SUP8463,2025-04-02,23631.55,Cancelled,Net 30,14
PO88187,SUP5370,2008-03-07,77673.86,Cancelled,Prepaid,8
PO14743,SUP7287,2007-08-02,92047.28,Pending,Prepaid,24
PO68319,SUP6508,2001-04-09,51494.89,Received,Net 30,30
PO71478,SUP5193,2022-10-07,8742.0,Cancelled,Net 30,10
PO35498,SUP5822,2010-03-24,9597.9,Cancelled,Prepaid,5
PO31457,SUP2789,2013-04-21,85961.16,Pending,Net 60,5
PO23669,SUP3650,2021-11-07,17030.41,Pending,Net 30,8
PO72931,SUP2144,2005-04-25,39879.34,Cancelled,Prepaid,21
PO58342,SUP8689,2022-08-03,81644.77,Cancelled,Net 60,26
PO45608,SUP7646,2023-08-01,79740.35,Received,Net 60,9
PO17616,SUP4515,2020-02-24,65215.39,Received,Prepaid,23
PO45278,SUP8497,2012-04-19,3938.27,Received,Net 30,25
PO20275,SUP4001,2019-01-15,45100.68,Pending,Net 60,18
PO14216,SUP3112,2023-03-06,81472.77,Received,Net 30,16
PO37312,SUP9747,2018-04-04,25027.73,Cancelled,Net 30,22
PO27008,SUP7646,2011-11-07,55035.6,Pending,Prepaid,21
PO20271,SUP4297,2001-01-05,60719.95,Cancelled,Prepaid,6
PO70979,SUP6593,2006-12-22,14936.06,Cancelled,Net 30,8
PO23222,SUP1445,2016-05-24,27299.44,Received,Prepaid,12
PO77928,SUP4281,2002-01-16,35536.23,Received,Net 60,22
PO45853,SUP2317,2011-12-19,12550.24,Received,Net 30,18
PO23724,SUP9506,2020-07-15,75548.5,Received,Prepaid,15
PO67969,SUP8463,2003-07-07,9951.02,Cancelled,Net 60,30
PO85484,SUP3112,2011-02-08,50351.59,Received,Prepaid,5
PO61341,SUP5061,2002-11-17,20828.6,Pending,Net 60,30
PO36801,SUP2122,2019-12-08,99419.03,Received,Net 60,10
PO87821,SUP5061,2001-08-08,64372.52,Pending,Net 30,24
PO61665,SUP8497,2010-12-24,13433.51,Cancelled,Net 30,19
PO45200,SUP2122,2001-01-09,8425.11,Cancelled,Net 30,14
PO61653,SUP3110,2025-06-06,41284.24,Received,Prepaid,16
PO50720,SUP4738,2012-09-10,78185.6,Cancelled,Net 60,21
PO57294,SUP7646,2011-06-09,87937.88,Cancelled,Prepaid,25
PO68578,SUP1888,2008-10-13,60347.54,Cancelled,Net 60,5
PO14520,SUP7201,2003-08-10,81877.62,Pending,Net 30,6
PO21306,SUP8191,2025-06-08,18840.06,Pending,Net 60,23
PO38425,SUP4515,2011-08-06,77952.1,Cancelled,Prepaid,29
PO64267,SUP4001,2003-01-11,32906.2,Received,Net 60,23
PO32845,SUP5370,2010-11-21,58459.49,Cancelled,Prepaid,26
PO42065,SUP7646,2010-05-02,23184.18,Pending,Prepaid,23
PO28342,SUP2144,2003-07-25,44860.03,Received,Net 30,15
PO81956,SUP1888,2019-05-21,77552.1,Cancelled,Prepaid,8
PO70328,SUP9747,2008-05-08,46697.66,Pending,Net 30,24
PO81609,SUP8463,2012-09-27,47481.94,Cancelled,Net 60,16
PO30989,SUP8497,2018-11-27,42585.91,Cancelled,Net 30,10
PO82407,SUP5822,2004-07-15,73439.61,Received,Prepaid,14
PO15077,SUP9747,2009-06-01,42728.09,Cancelled,Prepaid,8
PO44136,SUP4001,2009-09-01,15873.38,Pending,Net 60,20
PO36232,SUP6660,2017-07-25,73851.36,Pending,Prepaid,29
PO79245,SUP5804,2009-03-05,53403.14,Pending,Prepaid,5
PO54297,SUP9768,2017-03-19,30885.21,Received,Net 30,19
PO82553,SUP7287,2019-03-18,36988.24,Pending,Net 60,27
PO22548,SUP8497,2019-02-24,7959.2,Cancelled,Net 60,25
PO20336,SUP8689,2025-07-28,37192.29,Cancelled,Net 60,26
PO88122,SUP7201,2002-08-09,91429.55,Cancelled,Net 60,27
PO30138,SUP9768,2007-01-11,99153.22,Received,Net 30,5
PO64803,SUP3650,2006-08-13,82607.02,Cancelled,Prepaid,9
PO58221,SUP2122,2020-10-25,55899.69,Received,Net 30,22
PO25563,SUP1445,2025-10-09,61259.06,Cancelled,Net 30,16
PO76381,SUP7737,2018-10-28,21254.44,Received,Net 60,5
PO51295,SUP7201,2006-02-07,2702.61,Cancelled,Net 60,28
PO29718,SUP7287,2018-10-10,13628.19,Pending,Net 30,7
PO35108,SUP6660,2002-05-02,22587.33,Cancelled,Net 30,15
PO77852,SUP4297,2018-11-19,18649.25,Pending,Net 60,24
PO75646,SUP5193,2000-08-14,57802.51,Received,Net 60,28
PO82848,SUP1888,2005-11-18,58244.78,Pending,Net 60,10
PO56767,SUP5061,2001-10-27,79466.53,Pending,Prepaid,11
PO68302,SUP5804,2020-08-12,32441.08,Cancelled,Net 60,10
PO82604,SUP4887,2005-07-25,69588.94,Received,Net 30,9
PO76634,SUP4738,2020-12-04,36218.01,Pending,Prepaid,7
PO77791,SUP2275,2007-06-17,83131.29,Received,Net 30,22
PO45438,SUP9747,2003-07-07,65378.22,Cancelled,Net 30,9
PO76332,SUP5804,2007-12-13,43767.61,Received,Prepaid,30
PO63264,SUP9506,2020-02-07,26839.76,Pending,Net 60,11
PO41943,SUP4738,2024-02-04,21545.07,Cancelled,Net 60,10
PO22414,SUP4297,2002-05-17,83624.35,Pending,Net 60,16
PO21990,SUP6593,2022-10-25,66004.84,Cancelled,Prepaid,26
PO52151,SUP3110,2019-05-18,52241.56,Received,Prepaid,17
PO18825,SUP7450,2013-01-01,56765.15,Received,Net 60,12
PO14033,SUP2789,2004-06-04,48894.44,Received,Net 60,21
PO18507,SUP3650,2019-07-24,3019.94,Cancelled,Prepaid,28
PO30974,SUP3704,2022-02-10,51162.36,Received,Prepaid,15
PO39389,SUP7450,2014-08-04,78448.02,Cancelled,Net 30,27
PO12871,SUP7786,2021-03-17,38269.94,Received,Net 30,11
PO34200,SUP7737,2011-08-13,9071.75,Received,Net 30,25
PO93179,SUP5370,2007-02-18,85567.62,Received,Net 30,21
PO19215,SUP8191,2000-10-12,34762.37,Received,Net 30,12
PO19736,SUP8689,2014-07-18,13198.05,Received,Net 30,18
PO21189,SUP4297,2016-09-09,56181.99,Pending,Net 30,11
PO15754,SUP4887,2016-04-28,94500.13,Cancelled,Net 30,14
PO85362,SUP7201,2011-06-01,977.03,Cancelled,Net 60,15
PO17831,SUP7109,2017-11-24,97759.82,Pending,Prepaid,28
PO95537,SUP7965,2021-04-14,75431.32,Received,Net 60,19
PO31875,SUP4281,2018-01-25,36908.94,Cancelled,Prepaid,6
PO97307,SUP7109,2016-03-26,12290.26,Cancelled,Net 60,16
PO43410,SUP8191,2004-08-22,6611.74,Received,Net 60,25
PO81950,SUP5804,2007-01-26,2406.71,Pending,Prepaid,9
PO46462,SUP9747,2008-06-15,31110.0,Cancelled,Prepaid,25
PO13623,SUP1888,2025-02-15,94612.54,Cancelled,Prepaid,9
PO59759,SUP7786,2004-12-15,19135.16,Cancelled,Net 60,28
PO73636,SUP4281,2020-05-17,95836.71,Received,Net 30,30
PO26304,SUP5061,2009-08-07,26695.61,Pending,Net 60,26
PO23487,SUP5061,2012-05-14,42165.17,Cancelled,Prepaid,20
PO68321,SUP9747,2005-08-06,27890.54,Received,Prepaid,27
PO19977,SUP4281,2012-02-08,33446.27,Pending,Net 30,30
PO83275,SUP8689,2001-07-13,52207.9,Pending,Net 60,12
PO32562,SUP1888,2005-10-10,39717.65,Cancelled,Prepaid,10
PO45050,SUP3650,2008-12-11,43815.46,Cancelled,Net 30,13
PO70663,SUP2144,2023-11-05,44218.98,Cancelled,Net 30,26
PO58623,SUP8497,2019-11-03,73409.79,Cancelled,Net 30,21
PO85715,SUP7201,2003-04-19,787.19,Cancelled,Prepaid,16
PO94170,SUP8721,2015-06-09,69433.39,Received,Prepaid,23
PO30487,SUP8463,2017-06-05,9154.74,Cancelled,Prepaid,7
PO81810,SUP3650,2013-04-08,9453.32,Cancelled,Net 30,30
PO89403,SUP8721,2000-03-14,86149.41,Cancelled,Prepaid,15
PO88401,SUP3650,2016-07-14,72589.19,Received,Prepaid,11
PO96903,SUP5061,2001-08-03,39149.12,Cancelled,Net 30,14
PO42054,SUP6523,2008-08-22,87265.88,Received,Net 60,28
PO77339,SUP7737,2014-02-11,73624.59,Received,Prepaid,6
PO18071,SUP3112,2023-07-20,4546.82,Pending,Prepaid,28
PO78918,SUP2122,2025-03-09,39886.46,Cancelled,Net 60,11
PO57795,SUP8689,2017-12-28,23490.43,Pending,Net 30,29
PO88565,SUP6508,2013-09-21,94761.19,Received,Net 60,17
PO14739,SUP7201,2016-10-16,41584.94,Cancelled,Net 30,11
PO70673,SUP7646,2008-05-08,46527.47,Received,Prepaid,6
PO90300,SUP2122,2023-01-18,96212.7,Received,Net 60,6
PO68219,SUP8191,2009-03-13,59335.39,Cancelled,Net 60,17
PO49969,SUP8463,2012-04-12,720.56,Cancelled,Net 30,29
PO84806,SUP5370,2008-01-28,40003.31,Received,Net 30,24
PO37233,SUP1888,2024-12-16,35780.32,Cancelled,Net 60,6
PO69762,SUP7098,2001-11-06,73466.52,Received,Prepaid,26
PO75867,SUP3704,2012-08-01,64243.96,Pending,Net 30,25
PO51585,SUP2317,2019-08-06,62651.41,Pending,Net 30,28
PO34566,SUP9747,2020-04-10,78400.12,Cancelled,Net 60,23
PO92135,SUP1888,2011-10-23,95797.39,Received,Net 60,30
PO18542,SUP3704,2011-06-01,29800.95,Pending,Net 60,20
PO13776,SUP4887,2016-05-12,18063.61,Pending,Net 30,7
PO96780,SUP5822,2011-11-12,63868.81,Pending,Prepaid,17
PO22296,SUP4001,2015-10-25,21441.28,Received,Prepaid,11
PO31131,SUP8463,2007-09-10,85734.37,Cancelled,Prepaid,30
PO19628,SUP7737,2010-02-05,86253.4,Received,Prepaid,13
PO31630,SUP5061,2000-02-20,63911.46,Pending,Net 60,22
PO37645,SUP5193,2012-09-03,50112.46,Cancelled,Net 30,12
PO45171,SUP7450,2005-06-11,96012.23,Received,Prepaid,24
PO64626,SUP3650,2005-06-19,15042.02,Pending,Net 60,19
PO33425,SUP4001,2003-07-14,16019.39,Cancelled,Net 60,27
PO61260,SUP6523,2004-04-13,71416.16,Cancelled,Prepaid,23
PO93033,SUP2122,2014-05-18,34146.11,Received,Net 60,6
PO33631,SUP7786,2019-12-24,35841.09,Cancelled,Net 30,25
PO95831,SUP5804,2020-06-25,23343.45,Received,Net 60,5
PO27976,SUP6660,2012-11-01,31100.3,Cancelled,Prepaid,8
PO59776,SUP7098,2004-01-09,81110.72,Received,Net 30,19
PO97621,SUP4515,2004-10-13,43563.38,Pending,Prepaid,7
PO71970,SUP3704,2019-05-10,45661.61,Pending,Prepaid,19
PO48133,SUP7109,2014-02-04,32114.33,Pending,Net 30,15
PO98220,SUP5193,2018-11-28,2575.54,Cancelled,Net 30,20
PO62342,SUP5961,2004-06-28,47987.02,Cancelled,Prepaid,7
PO22777,SUP7450,2016-12-17,60944.32,Pending,Net 30,7
PO32148,SUP2275,2006-05-26,99591.09,Pending,Net 60,21
PO13448,SUP5193,2007-04-11,13685.41,Received,Prepaid,30
PO64517,SUP4297,2025-07-26,99991.49,Received,Net 60,21
PO55257,SUP5370,2012-02-10,86154.97,Cancelled,Net 60,27
PO83936,SUP3704,2004-06-10,37411.21,Cancelled,Net 30,5
